"expid","id","session","trial","condition.demskill","condition.obs","state","p1","p2","ctrial","clr","cgb","rtime","rgb","out"
8,"dem",2,75,"skilled.dem","Choice",5,0.7,0.3,55,-1,1,0.79797,"NA","NA"
8,"dem",2,76,"skilled.dem","Choice",5,0.7,0.3,56,1,1,0.00064245,"NA","NA"
8,8,2,77,"skilled.dem","Choice",5,0.7,0.3,57,1,0,0.25413,1,1
8,"dem",2,78,"skilled.dem","Choice",5,0.7,0.3,58,1,1,0.53102,"NA","NA"
8,8,2,79,"skilled.dem","Choice",5,0.7,0.3,59,-1,0,0.00085247,0,-1
8,8,2,80,"skilled.dem","Choice",5,0.7,0.3,60,1,0,0.0005599,0,-1
8,"dem",2,81,"skilled.dem","Choice",5,0.7,0.3,61,1,1,0.66765,"NA","NA"
8,"dem",2,82,"skilled.dem","Choice",5,0.7,0.3,62,-1,1,0.00057273,"NA","NA"
8,8,2,83,"skilled.dem","Choice",5,0.7,0.3,63,-1,1,0.38661,1,1
8,8,2,84,"skilled.dem","Choice",5,0.7,0.3,64,-1,1,0.016543,1,1
8,"dem",2,85,"skilled.dem","Choice",5,0.7,0.3,65,1,0,0.38383,"NA","NA"
8,8,2,86,"skilled.dem","Choice",5,0.7,0.3,66,1,1,0.22989,0,-1
8,8,2,87,"skilled.dem","Choice",5,0.7,0.3,67,-1,1,0.00098891,1,1
8,"dem",2,88,"skilled.dem","Choice",5,0.7,0.3,68,-1,1,0.13904,"NA","NA"
8,"dem",2,89,"skilled.dem","Choice",5,0.7,0.3,69,1,0,0.00060011,"NA","NA"
8,"dem",2,90,"skilled.dem","Choice",5,0.7,0.3,70,-1,1,1.1975,"NA","NA"
8,"dem",2,91,"skilled.dem","Choice",5,0.7,0.3,71,1,1,0.00060182,"NA","NA"
8,"dem",2,92,"skilled.dem","Choice",5,0.7,0.3,72,-1,0,0.0006232,"NA","NA"
8,8,2,93,"skilled.dem","Choice",5,0.7,0.3,73,1,1,0.08969,1,1
8,"dem",2,94,"skilled.dem","Choice",5,0.7,0.3,74,1,0,0.00063219,"NA","NA"
8,"dem",2,95,"skilled.dem","Choice",5,0.7,0.3,75,1,1,0.00074639,"NA","NA"
8,8,2,96,"skilled.dem","Choice",5,0.7,0.3,76,-1,0,0.00087856,0,-1
8,8,2,97,"skilled.dem","Choice",5,0.7,0.3,77,1,1,0.00065015,1,1
8,"dem",2,98,"skilled.dem","Choice",5,0.7,0.3,78,-1,1,2.4087,"NA","NA"
8,8,2,99,"skilled.dem","Choice",5,0.7,0.3,79,1,1,2.6918,0,-1
8,8,2,100,"skilled.dem","Choice",5,0.7,0.3,80,-1,1,2.2632,1,1
8,8,3,1,"private","Private",7,0.7,0.3,41,1,1,0.56779,1,1
8,8,3,2,"private","Private",7,0.7,0.3,42,-1,1,0.039714,1,1
8,8,3,3,"private","Private",7,0.7,0.3,43,-1,1,0.2333,1,1
8,8,3,4,"private","Private",7,0.7,0.3,44,-1,1,0.35546,1,1
8,8,3,5,"private","Private",7,0.7,0.3,45,1,1,0.15579,1,1
8,8,3,6,"private","Private",7,0.7,0.3,46,-1,1,0.37856,0,-1
8,8,3,7,"private","Private",7,0.7,0.3,47,1,1,0.12894,0,-1
8,8,3,8,"private","Private",7,0.7,0.3,48,1,1,0.020182,1,1
8,8,3,9,"private","Private",7,0.7,0.3,49,1,1,0.00058471,0,-1
8,8,3,10,"private","Private",7,0.7,0.3,50,1,1,0.38566,1,1
8,8,3,11,"private","Private",7,0.7,0.3,51,-1,1,1.4351,0,-1
8,8,3,12,"private","Private",7,0.7,0.3,52,-1,1,0.37599,1,1
8,8,3,13,"private","Private",7,0.7,0.3,53,-1,1,0.29828,0,-1
8,8,3,14,"private","Private",7,0.7,0.3,54,-1,1,0.054455,1,1
8,8,3,15,"private","Private",7,0.7,0.3,55,1,1,0.46684,1,1
8,8,3,16,"private","Private",7,0.7,0.3,56,1,1,0.042046,0,-1
8,8,3,17,"private","Private",7,0.7,0.3,57,1,1,0.15764,1,1
8,8,3,18,"private","Private",7,0.7,0.3,58,-1,0,0.23813,0,-1
8,8,3,19,"private","Private",7,0.7,0.3,59,-1,1,0.13453,1,1
8,8,3,20,"private","Private",7,0.7,0.3,60,-1,1,0.1066,1,1
8,8,3,21,"unskilled.dem","Choice",9,0.7,0.3,81,1,1,0.53231,1,1
8,"dem",3,22,"unskilled.dem","Choice",9,0.7,0.3,82,1,0,1.3719,"NA","NA"
8,"dem",3,23,"unskilled.dem","Choice",9,0.7,0.3,83,1,0,0.0016001,"NA","NA"
8,8,3,24,"unskilled.dem","Choice",9,0.7,0.3,84,1,1,1.2025,0,-1
8,"dem",3,25,"unskilled.dem","Choice",9,0.7,0.3,85,1,0,0.83592,"NA","NA"
8,"dem",3,26,"unskilled.dem","Choice",9,0.7,0.3,86,1,0,0.46316,"NA","NA"
8,8,3,27,"unskilled.dem","Choice",9,0.7,0.3,87,-1,1,0.12532,1,1
8,8,3,28,"unskilled.dem","Choice",9,0.7,0.3,88,1,1,0.11883,1,1
8,"dem",3,29,"unskilled.dem","Choice",9,0.7,0.3,89,1,1,3.4851,"NA","NA"
8,8,3,30,"unskilled.dem","Choice",9,0.7,0.3,90,1,1,0.00054664,0,-1
8,8,3,31,"unskilled.dem","Choice",9,0.7,0.3,91,-1,1,0.11292,1,1
8,"dem",3,32,"unskilled.dem","Choice",9,0.7,0.3,92,1,0,0.39554,"NA","NA"
8,8,3,33,"unskilled.dem","Choice",9,0.7,0.3,93,1,1,0.00055306,1,1
8,"dem",3,34,"unskilled.dem","Choice",9,0.7,0.3,94,1,1,0.98345,"NA","NA"
8,8,3,35,"unskilled.dem","Choice",9,0.7,0.3,95,1,1,0.2019,0,-1
8,8,3,36,"unskilled.dem","Choice",9,0.7,0.3,96,-1,1,0.074087,1,1
8,"dem",3,37,"unskilled.dem","Choice",9,0.7,0.3,97,-1,0,0.72459,"NA","NA"
8,"dem",3,38,"unskilled.dem","Choice",9,0.7,0.3,98,-1,0,0.00056717,"NA","NA"
8,"dem",3,39,"unskilled.dem","Choice",9,0.7,0.3,99,-1,1,0.0014333,"NA","NA"
8,8,3,40,"unskilled.dem","Choice",9,0.7,0.3,100,1,1,0.025679,1,1
8,8,3,41,"unskilled.dem","Choice",9,0.7,0.3,101,-1,1,0.078326,1,1
8,"dem",3,42,"unskilled.dem","Choice",9,0.7,0.3,102,-1,0,0.00059455,"NA","NA"
8,"dem",3,43,"unskilled.dem","Choice",9,0.7,0.3,103,1,0,0.14445,"NA","NA"
8,8,3,44,"unskilled.dem","Choice",9,0.7,0.3,104,1,1,2.5722,1,1
8,"dem",3,45,"unskilled.dem","Choice",9,0.7,0.3,105,1,0,0.089392,"NA","NA"
8,8,3,46,"unskilled.dem","Choice",9,0.7,0.3,106,1,1,1.5522,1,1
8,8,3,47,"unskilled.dem","Choice",9,0.7,0.3,107,-1,1,0.092962,1,1
8,"dem",3,48,"unskilled.dem","Choice",9,0.7,0.3,108,-1,0,0.62457,"NA","NA"
8,8,3,49,"unskilled.dem","Choice",9,0.7,0.3,109,-1,1,0.026807,0,-1
8,"dem",3,50,"unskilled.dem","Choice",9,0.7,0.3,110,1,0,0.44054,"NA","NA"
8,"dem",3,51,"unskilled.dem","Choice",9,0.7,0.3,111,1,0,0.00058685,"NA","NA"
8,8,3,52,"unskilled.dem","Choice",9,0.7,0.3,112,-1,1,0.14593,1,1
8,8,3,53,"unskilled.dem","Choice",9,0.7,0.3,113,-1,1,2.1292,1,1
8,"dem",3,54,"unskilled.dem","Choice",9,0.7,0.3,114,1,0,0.31982,"NA","NA"
8,8,3,55,"unskilled.dem","Choice",9,0.7,0.3,115,1,1,0.10117,1,1
8,"dem",3,56,"unskilled.dem","Choice",9,0.7,0.3,116,1,0,0.29589,"NA","NA"
8,"dem",3,57,"unskilled.dem","Choice",9,0.7,0.3,117,1,1,0.55374,"NA","NA"
8,"dem",3,58,"unskilled.dem","Choice",9,0.7,0.3,118,-1,0,0.00057444,"NA","NA"
8,8,3,59,"unskilled.dem","Choice",9,0.7,0.3,119,1,1,0.037012,1,1
8,8,3,60,"unskilled.dem","Choice",9,0.7,0.3,120,1,1,1.5426,0,-1
8,8,3,61,"skilled.dem","Choice",8,0.7,0.3,81,1,1,0.51889,1,1
8,"dem",3,62,"skilled.dem","Choice",8,0.7,0.3,82,-1,1,2.0665,"NA","NA"
8,8,3,63,"skilled.dem","Choice",8,0.7,0.3,83,-1,1,0.12032,1,1
8,"dem",3,64,"skilled.dem","Choice",8,0.7,0.3,84,1,1,2.2858,"NA","NA"
8,8,3,65,"skilled.dem","Choice",8,0.7,0.3,85,1,1,0.28664,1,1
8,8,3,66,"skilled.dem","Choice",8,0.7,0.3,86,-1,1,0.23268,1,1
8,"dem",3,67,"skilled.dem","Choice",8,0.7,0.3,87,1,1,0.50143,"NA","NA"
8,8,3,68,"skilled.dem","Choice",8,0.7,0.3,88,-1,1,0.16362,1,1
8,"dem",3,69,"skilled.dem","Choice",8,0.7,0.3,89,-1,1,0.74795,"NA","NA"
8,8,3,70,"skilled.dem","Choice",8,0.7,0.3,90,1,1,0.00055049,1,1
8,"dem",3,71,"skilled.dem","Choice",8,0.7,0.3,91,-1,0,1.9106,"NA","NA"
8,"dem",3,72,"skilled.dem","Choice",8,0.7,0.3,92,1,1,0.99228,"NA","NA"
8,8,3,73,"skilled.dem","Choice",8,0.7,0.3,93,-1,1,0.20159,0,-1
8,8,3,74,"skilled.dem","Choice",8,0.7,0.3,94,-1,1,0.00089267,1,1
8,"dem",3,75,"skilled.dem","Choice",8,0.7,0.3,95,-1,0,0.15087,"NA","NA"
8,"dem",3,76,"skilled.dem","Choice",8,0.7,0.3,96,-1,1,0.28448,"NA","NA"
8,8,3,77,"skilled.dem","Choice",8,0.7,0.3,97,-1,1,0.8651,0,-1
8,"dem",3,78,"skilled.dem","Choice",8,0.7,0.3,98,-1,1,0.045581,"NA","NA"
8,8,3,79,"skilled.dem","Choice",8,0.7,0.3,99,-1,1,0.17767,1,1
8,"dem",3,80,"skilled.dem","Choice",8,0.7,0.3,100,1,1,0.044194,"NA","NA"
8,8,3,81,"skilled.dem","Choice",8,0.7,0.3,101,-1,1,0.08214,0,-1
8,8,3,82,"skilled.dem","Choice",8,0.7,0.3,102,-1,1,0.36362,1,1
8,"dem",3,83,"skilled.dem","Choice",8,0.7,0.3,103,-1,0,0.15456,"NA","NA"
8,8,3,84,"skilled.dem","Choice",8,0.7,0.3,104,1,1,0.40747,1,1
8,"dem",3,85,"skilled.dem","Choice",8,0.7,0.3,105,-1,1,0.049167,"NA","NA"
8,8,3,86,"skilled.dem","Choice",8,0.7,0.3,106,1,1,4.1257,1,1
8,8,3,87,"skilled.dem","Choice",8,0.7,0.3,107,-1,1,0.1548,1,1
8,"dem",3,88,"skilled.dem","Choice",8,0.7,0.3,108,1,1,0.76793,"NA","NA"
8,8,3,89,"skilled.dem","Choice",8,0.7,0.3,109,1,1,0.095878,0,-1
8,"dem",3,90,"skilled.dem","Choice",8,0.7,0.3,110,-1,1,0.33288,"NA","NA"
8,8,3,91,"skilled.dem","Choice",8,0.7,0.3,111,1,1,0.13144,1,1
8,"dem",3,92,"skilled.dem","Choice",8,0.7,0.3,112,-1,1,0.25949,"NA","NA"
8,"dem",3,93,"skilled.dem","Choice",8,0.7,0.3,113,1,1,0.57515,"NA","NA"
8,8,3,94,"skilled.dem","Choice",8,0.7,0.3,114,1,1,0.71898,1,1
8,"dem",3,95,"skilled.dem","Choice",8,0.7,0.3,115,-1,0,0.38996,"NA","NA"
8,8,3,96,"skilled.dem","Choice",8,0.7,0.3,116,-1,1,0.99876,0,-1
8,"dem",3,97,"skilled.dem","Choice",8,0.7,0.3,117,-1,1,0.10368,"NA","NA"
8,8,3,98,"skilled.dem","Choice",8,0.7,0.3,118,1,1,0.85306,1,1
8,"dem",3,99,"skilled.dem","Choice",8,0.7,0.3,119,1,1,0.11779,"NA","NA"
8,"dem",3,100,"skilled.dem","Choice",8,0.7,0.3,120,-1,1,0.19364,"NA","NA"
8,"dem",4,1,"unskilled.dem","Choice",12,0.7,0.3,121,1,1,0.28308,"NA","NA"
8,8,4,2,"unskilled.dem","Choice",12,0.7,0.3,122,-1,1,0.0022097,1,1
8,8,4,3,"unskilled.dem","Choice",12,0.7,0.3,123,1,1,0.14961,1,1
8,"dem",4,4,"unskilled.dem","Choice",12,0.7,0.3,124,-1,0,1.1749,"NA","NA"
8,8,4,5,"unskilled.dem","Choice",12,0.7,0.3,125,-1,1,0.12826,1,1
8,"dem",4,6,"unskilled.dem","Choice",12,0.7,0.3,126,1,0,1.8248,"NA","NA"
8,8,4,7,"unskilled.dem","Choice",12,0.7,0.3,127,1,1,0.4693,1,1
8,"dem",4,8,"unskilled.dem","Choice",12,0.7,0.3,128,1,0,2.3315,"NA","NA"
8,8,4,9,"unskilled.dem","Choice",12,0.7,0.3,129,-1,1,0.19117,0,-1
8,"dem",4,10,"unskilled.dem","Choice",12,0.7,0.3,130,-1,0,0.00058214,"NA","NA"
8,"dem",4,11,"unskilled.dem","Choice",12,0.7,0.3,131,1,0,0.00059412,"NA","NA"
8,8,4,12,"unskilled.dem","Choice",12,0.7,0.3,132,-1,1,0.93263,0,-1
8,8,4,13,"unskilled.dem","Choice",12,0.7,0.3,133,1,1,1.6466,1,1
8,"dem",4,14,"unskilled.dem","Choice",12,0.7,0.3,134,-1,0,0.22713,"NA","NA"
8,8,4,15,"unskilled.dem","Choice",12,0.7,0.3,135,-1,1,1.2278,1,1
8,"dem",4,16,"unskilled.dem","Choice",12,0.7,0.3,136,-1,0,0.20244,"NA","NA"
8,"dem",4,17,"unskilled.dem","Choice",12,0.7,0.3,137,1,0,0.413,"NA","NA"
8,8,4,18,"unskilled.dem","Choice",12,0.7,0.3,138,-1,1,0.40363,1,1
8,"dem",4,19,"unskilled.dem","Choice",12,0.7,0.3,139,-1,0,0.19519,"NA","NA"
8,"dem",4,20,"unskilled.dem","Choice",12,0.7,0.3,140,1,0,0.30333,"NA","NA"
8,8,4,21,"unskilled.dem","Choice",12,0.7,0.3,141,1,1,0.13345,1,1
8,8,4,22,"unskilled.dem","Choice",12,0.7,0.3,142,1,1,0.011395,1,1
8,"dem",4,23,"unskilled.dem","Choice",12,0.7,0.3,143,1,0,4.4446,"NA","NA"
8,"dem",4,24,"unskilled.dem","Choice",12,0.7,0.3,144,-1,0,1.9822,"NA","NA"
8,8,4,25,"unskilled.dem","Choice",12,0.7,0.3,145,1,1,0.22319,1,1
8,"dem",4,26,"unskilled.dem","Choice",12,0.7,0.3,146,1,0,0.00059583,"NA","NA"
8,8,4,27,"unskilled.dem","Choice",12,0.7,0.3,147,-1,1,0.15004,1,1
8,8,4,28,"unskilled.dem","Choice",12,0.7,0.3,148,1,1,0.13707,1,1
8,"dem",4,29,"unskilled.dem","Choice",12,0.7,0.3,149,1,1,0.31693,"NA","NA"
8,"dem",4,30,"unskilled.dem","Choice",12,0.7,0.3,150,1,0,0.00062876,"NA","NA"
8,8,4,31,"unskilled.dem","Choice",12,0.7,0.3,151,-1,1,0.18114,1,1
8,8,4,32,"unskilled.dem","Choice",12,0.7,0.3,152,1,1,0.22643,0,-1
8,"dem",4,33,"unskilled.dem","Choice",12,0.7,0.3,153,-1,1,0.089792,"NA","NA"
8,8,4,34,"unskilled.dem","Choice",12,0.7,0.3,154,-1,1,0.055791,1,1
8,"dem",4,35,"unskilled.dem","Choice",12,0.7,0.3,155,-1,0,0.096406,"NA","NA"
8,"dem",4,36,"unskilled.dem","Choice",12,0.7,0.3,156,1,0,0.036818,"NA","NA"
8,8,4,37,"unskilled.dem","Choice",12,0.7,0.3,157,1,1,0.83521,0,-1
8,8,4,38,"unskilled.dem","Choice",12,0.7,0.3,158,1,1,0.042164,1,1
8,"dem",4,39,"unskilled.dem","Choice",12,0.7,0.3,159,1,1,0.60401,"NA","NA"
8,8,4,40,"unskilled.dem","Choice",12,0.7,0.3,160,-1,1,0.00084605,1,1
8,8,4,41,"skilled.dem","Choice",11,0.7,0.3,121,1,1,0.35986,0,-1
8,8,4,42,"skilled.dem","Choice",11,0.7,0.3,122,1,1,0.016462,1,1
8,"dem",4,43,"skilled.dem","Choice",11,0.7,0.3,123,1,1,0.00060011,"NA","NA"
8,8,4,44,"skilled.dem","Choice",11,0.7,0.3,124,-1,1,0.023685,0,-1
8,8,4,45,"skilled.dem","Choice",11,0.7,0.3,125,-1,1,0.00092176,1,1
8,"dem",4,46,"skilled.dem","Choice",11,0.7,0.3,126,1,0,0.87638,"NA","NA"
8,8,4,47,"skilled.dem","Choice",11,0.7,0.3,127,-1,1,0.89989,0,-1
8,8,4,48,"skilled.dem","Choice",11,0.7,0.3,128,-1,1,0.0046186,1,1
8,"dem",4,49,"skilled.dem","Choice",11,0.7,0.3,129,-1,1,2.992,"NA","NA"
8,"dem",4,50,"skilled.dem","Choice",11,0.7,0.3,130,1,1,0.3399,"NA","NA"
8,8,4,51,"skilled.dem","Choice",11,0.7,0.3,131,-1,1,0.1018,1,1
8,"dem",4,52,"skilled.dem","Choice",11,0.7,0.3,132,1,1,0.26934,"NA","NA"
8,"dem",4,53,"skilled.dem","Choice",11,0.7,0.3,133,-1,0,0.47282,"NA","NA"
8,"dem",4,54,"skilled.dem","Choice",11,0.7,0.3,134,-1,1,0.00057915,"NA","NA"
8,8,4,55,"skilled.dem","Choice",11,0.7,0.3,135,1,1,0.00060438,1,1
8,"dem",4,56,"skilled.dem","Choice",11,0.7,0.3,136,1,1,0.27374,"NA","NA"
8,8,4,57,"skilled.dem","Choice",11,0.7,0.3,137,-1,1,0.42456,1,1
8,"dem",4,58,"skilled.dem","Choice",11,0.7,0.3,138,1,1,0.0005954,"NA","NA"
8,8,4,59,"skilled.dem","Choice",11,0.7,0.3,139,-1,1,1.3492,1,1
8,8,4,60,"skilled.dem","Choice",11,0.7,0.3,140,-1,1,0.59377,1,1
8,"dem",4,61,"skilled.dem","Choice",11,0.7,0.3,141,1,1,0.25603,"NA","NA"
8,8,4,62,"skilled.dem","Choice",11,0.7,0.3,142,-1,1,0.40683,0,-1
8,"dem",4,63,"skilled.dem","Choice",11,0.7,0.3,143,1,1,0.21865,"NA","NA"
8,8,4,64,"skilled.dem","Choice",11,0.7,0.3,144,1,1,1.03,1,1
8,8,4,65,"skilled.dem","Choice",11,0.7,0.3,145,-1,1,0.35272,1,1
8,"dem",4,66,"skilled.dem","Choice",11,0.7,0.3,146,-1,0,0.21218,"NA","NA"
8,"dem",4,67,"skilled.dem","Choice",11,0.7,0.3,147,-1,1,0.00061935,"NA","NA"
8,8,4,68,"skilled.dem","Choice",11,0.7,0.3,148,1,1,0.65408,1,1
8,"dem",4,69,"skilled.dem","Choice",11,0.7,0.3,149,-1,1,0.40396,"NA","NA"
8,"dem",4,70,"skilled.dem","Choice",11,0.7,0.3,150,-1,1,0.18802,"NA","NA"
8,8,4,71,"skilled.dem","Choice",11,0.7,0.3,151,1,1,0.36723,1,1
8,"dem",4,72,"skilled.dem","Choice",11,0.7,0.3,152,1,1,0.00057017,"NA","NA"
8,8,4,73,"skilled.dem","Choice",11,0.7,0.3,153,-1,1,0.35428,0,-1
8,"dem",4,74,"skilled.dem","Choice",11,0.7,0.3,154,-1,1,0.10889,"NA","NA"
8,8,4,75,"skilled.dem","Choice",11,0.7,0.3,155,1,1,0.72526,1,1
8,"dem",4,76,"skilled.dem","Choice",11,0.7,0.3,156,-1,1,0.33733,"NA","NA"
8,8,4,77,"skilled.dem","Choice",11,0.7,0.3,157,1,1,1.106,1,1
8,"dem",4,78,"skilled.dem","Choice",11,0.7,0.3,158,1,1,0.45214,"NA","NA"
8,8,4,79,"skilled.dem","Choice",11,0.7,0.3,159,1,1,0.84471,0,-1
8,"dem",4,80,"skilled.dem","Choice",11,0.7,0.3,160,1,0,0.39445,"NA","NA"
8,8,4,81,"private","Private",10,0.7,0.3,61,1,1,0.65164,1,1
8,8,4,82,"private","Private",10,0.7,0.3,62,-1,1,0.49105,1,1
8,8,4,83,"private","Private",10,0.7,0.3,63,1,1,0.49306,1,1
8,8,4,84,"private","Private",10,0.7,0.3,64,-1,1,0.52286,1,1
8,8,4,85,"private","Private",10,0.7,0.3,65,1,1,0.086569,1,1
8,8,4,86,"private","Private",10,0.7,0.3,66,-1,1,0.17567,1,1
8,8,4,87,"private","Private",10,0.7,0.3,67,-1,1,0.035764,1,1
8,8,4,88,"private","Private",10,0.7,0.3,68,1,1,0.046007,1,1
8,8,4,89,"private","Private",10,0.7,0.3,69,-1,1,0.035214,0,-1
8,8,4,90,"private","Private",10,0.7,0.3,70,1,1,0.00065143,0,-1
8,8,4,91,"private","Private",10,0.7,0.3,71,1,1,0.3542,1,1
8,8,4,92,"private","Private",10,0.7,0.3,72,-1,1,0.053106,1,1
8,8,4,93,"private","Private",10,0.7,0.3,73,-1,1,0.024118,1,1
8,8,4,94,"private","Private",10,0.7,0.3,74,1,1,0.085173,1,1
8,8,4,95,"private","Private",10,0.7,0.3,75,1,1,0.075088,0,-1
8,8,4,96,"private","Private",10,0.7,0.3,76,-1,1,0.15472,0,-1
8,8,4,97,"private","Private",10,0.7,0.3,77,1,1,0.20034,0,-1
8,8,4,98,"private","Private",10,0.7,0.3,78,1,1,0.31633,1,1
8,8,4,99,"private","Private",10,0.7,0.3,79,-1,1,0.21105,0,-1
8,8,4,100,"private","Private",10,0.7,0.3,80,-1,1,0.00090636,1,1
9,9,1,1,"private","Private",1,0.7,0.3,1,1,0,2.1969,1,1
9,9,1,2,"private","Private",1,0.7,0.3,2,1,0,0.20501,1,1
9,9,1,3,"private","Private",1,0.7,0.3,3,1,0,0.16999,0,-1
9,9,1,4,"private","Private",1,0.7,0.3,4,-1,0,1.5751,0,-1
9,9,1,5,"private","Private",1,0.7,0.3,5,-1,0,0.19833,0,-1
9,9,1,6,"private","Private",1,0.7,0.3,6,-1,0,1.9761,0,-1
9,9,1,7,"private","Private",1,0.7,0.3,7,1,1,0.2496,1,1
9,9,1,8,"private","Private",1,0.7,0.3,8,-1,1,0.63646,0,-1
9,9,1,9,"private","Private",1,0.7,0.3,9,-1,1,0.21863,1,1
9,9,1,10,"private","Private",1,0.7,0.3,10,-1,1,0.068056,0,-1
9,9,1,11,"private","Private",1,0.7,0.3,11,1,1,0.45328,1,1
9,9,1,12,"private","Private",1,0.7,0.3,12,1,1,0.66533,1,1
9,9,1,13,"private","Private",1,0.7,0.3,13,-1,1,0.41993,1,1
9,9,1,14,"private","Private",1,0.7,0.3,14,-1,1,0.00092688,1,1
9,9,1,15,"private","Private",1,0.7,0.3,15,-1,1,0.00090164,1,1
9,9,1,16,"private","Private",1,0.7,0.3,16,1,1,0.22254,1,1
9,9,1,17,"private","Private",1,0.7,0.3,17,1,1,0.055969,1,1
9,9,1,18,"private","Private",1,0.7,0.3,18,1,1,0.070933,0,-1
9,9,1,19,"private","Private",1,0.7,0.3,19,-1,1,0.22251,1,1
9,9,1,20,"private","Private",1,0.7,0.3,20,1,1,0.15266,1,1
9,"dem",1,21,"unskilled.dem","Choice",3,0.7,0.3,1,-1,0,0.39737,"NA","NA"
9,9,1,22,"unskilled.dem","Choice",3,0.7,0.3,2,-1,1,0.77317,0,-1
9,"dem",1,23,"unskilled.dem","Choice",3,0.7,0.3,3,-1,0,2.1049,"NA","NA"
9,9,1,24,"unskilled.dem","Choice",3,0.7,0.3,4,-1,1,0.94768,1,1
9,9,1,25,"unskilled.dem","Choice",3,0.7,0.3,5,1,1,0.27871,1,1
9,"dem",1,26,"unskilled.dem","Choice",3,0.7,0.3,6,1,0,1.2125,"NA","NA"
9,"dem",1,27,"unskilled.dem","Choice",3,0.7,0.3,7,-1,0,0.32154,"NA","NA"
9,9,1,28,"unskilled.dem","Choice",3,0.7,0.3,8,1,1,0.08597,1,1
9,"dem",1,29,"unskilled.dem","Choice",3,0.7,0.3,9,-1,0,0.40741,"NA","NA"
9,9,1,30,"unskilled.dem","Choice",3,0.7,0.3,10,-1,1,0.39876,1,1
9,"dem",1,31,"unskilled.dem","Choice",3,0.7,0.3,11,1,0,0.29808,"NA","NA"
9,9,1,32,"unskilled.dem","Choice",3,0.7,0.3,12,-1,1,0.66241,1,1
9,"dem",1,33,"unskilled.dem","Choice",3,0.7,0.3,13,-1,1,0.0026087,"NA","NA"
9,9,1,34,"unskilled.dem","Choice",3,0.7,0.3,14,1,1,0.24774,0,-1
9,9,1,35,"unskilled.dem","Choice",3,0.7,0.3,15,1,1,1.0376,0,-1
9,"dem",1,36,"unskilled.dem","Choice",3,0.7,0.3,16,-1,0,0.36442,"NA","NA"
9,9,1,37,"unskilled.dem","Choice",3,0.7,0.3,17,-1,1,0.44864,0,-1
9,9,1,38,"unskilled.dem","Choice",3,0.7,0.3,18,-1,0,0.97526,1,1
9,"dem",1,39,"unskilled.dem","Choice",3,0.7,0.3,19,1,0,0.00058427,"NA","NA"
9,"dem",1,40,"unskilled.dem","Choice",3,0.7,0.3,20,1,1,0.37899,"NA","NA"
9,9,1,41,"unskilled.dem","Choice",3,0.7,0.3,21,1,0,1.2979,1,1
9,"dem",1,42,"unskilled.dem","Choice",3,0.7,0.3,22,-1,0,0.00056203,"NA","NA"
9,9,1,43,"unskilled.dem","Choice",3,0.7,0.3,23,1,0,0.56001,0,-1
9,9,1,44,"unskilled.dem","Choice",3,0.7,0.3,24,1,0,0.23053,1,1
9,"dem",1,45,"unskilled.dem","Choice",3,0.7,0.3,25,-1,0,0.00057058,"NA","NA"
9,9,1,46,"unskilled.dem","Choice",3,0.7,0.3,26,-1,0,0.076412,0,-1
9,9,1,47,"unskilled.dem","Choice",3,0.7,0.3,27,1,0,0.00059625,0,-1
9,"dem",1,48,"unskilled.dem","Choice",3,0.7,0.3,28,-1,1,0.29422,"NA","NA"
9,"dem",1,49,"unskilled.dem","Choice",3,0.7,0.3,29,1,0,0.36519,"NA","NA"
9,9,1,50,"unskilled.dem","Choice",3,0.7,0.3,30,-1,0,0.51005,0,-1
9,"dem",1,51,"unskilled.dem","Choice",3,0.7,0.3,31,1,0,0.23236,"NA","NA"
9,9,1,52,"unskilled.dem","Choice",3,0.7,0.3,32,1,1,0.52192,1,1
9,"dem",1,53,"unskilled.dem","Choice",3,0.7,0.3,33,1,0,0.00059967,"NA","NA"
9,9,1,54,"unskilled.dem","Choice",3,0.7,0.3,34,1,1,0.27135,1,1
9,"dem",1,55,"unskilled.dem","Choice",3,0.7,0.3,35,1,0,0.051129,"NA","NA"
9,"dem",1,56,"unskilled.dem","Choice",3,0.7,0.3,36,-1,0,0.19393,"NA","NA"
9,"dem",1,57,"unskilled.dem","Choice",3,0.7,0.3,37,1,1,0.32928,"NA","NA"
9,9,1,58,"unskilled.dem","Choice",3,0.7,0.3,38,1,1,0.026817,1,1
9,"dem",1,59,"unskilled.dem","Choice",3,0.7,0.3,39,1,0,0.2944,"NA","NA"
9,9,1,60,"unskilled.dem","Choice",3,0.7,0.3,40,-1,1,0.41224,1,1
9,"dem",1,61,"skilled.dem","Choice",2,0.7,0.3,1,-1,1,1.3361,"NA","NA"
9,9,1,62,"skilled.dem","Choice",2,0.7,0.3,2,-1,0,0.98,1,1
9,9,1,63,"skilled.dem","Choice",2,0.7,0.3,3,1,0,0.1722,0,-1
9,"dem",1,64,"skilled.dem","Choice",2,0.7,0.3,4,-1,1,0.00065185,"NA","NA"
9,9,1,65,"skilled.dem","Choice",2,0.7,0.3,5,-1,0,0.20383,1,1
9,"dem",1,66,"skilled.dem","Choice",2,0.7,0.3,6,1,0,0.39806,"NA","NA"
9,"dem",1,67,"skilled.dem","Choice",2,0.7,0.3,7,-1,1,0.32748,"NA","NA"
9,9,1,68,"skilled.dem","Choice",2,0.7,0.3,8,-1,0,1.7553,0,-1
